1 2 3 4 5
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
500 500 500 500 500
500 500 500 500 500
1000 1000 1000 1000 1000
1000 1000 1000 1000 1000
2000 2000 2000 2000 2000
2000 2000 2000 2000 2000
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
1 1 1 1 1
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
5 5 5 5 5
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
15 15 15 15 15
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
30 30 30 30 30
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
20 20 20 20 20
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
40 40 40 40 40
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
60 60 60 60 60
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
100 100 100 100 100
0.001138987 0.001184438 0.001134191 0.00120146 0.00117029
0.001139561 0.001138903 0.001080266 0.001209179 0.001156651
0.001065878 0.0009679858 0.001045117 0.0009800954 0.001025955
0.00106436 0.001071871 0.0009874216 0.001026488 0.0009888601
0.001142952 0.001237971 0.001194232 0.001228903 0.001267151
0.001232206 0.001175119 0.001311537 0.001257276 0.001233867
0.002494063 0.002661339 0.002688164 0.002831918 0.002969544
0.002841277 0.002848916 0.00252434 0.002545209 0.00259192
0.002960973 0.002966558 0.003051386 0.00280847 0.002912607
0.002885863 0.002937333 0.002963353 0.00299608 0.002893155
0.007378559 0.008409638 0.00690582 0.008267802 0.006007791
0.009155668 0.00618721 0.008457763 0.007007869 0.007791667
0.003104181 0.003490217 0.003 0.003183812 0.003147215
0.003152156 0.00316053 0.00295262 0.003153574 0.003140004
0.006371941 0.007342677 0.006694244 0.006047514 0.006294611
0.007043367 0.006432261 0.006920925 0.006697599 0.006866468
0.01235726 0.01235218 0.0123669 0.0119525 0.0115377
0.01160399 0.01182657 0.01196166 0.01182504 0.01231368
0.006024662 0.006522442 0.006660433 0.006433813 0.006665278
0.005545651 0.006924936 0.006835783 0.006519243 0.006488804
0.009577141 0.009028902 0.009996495 0.009566919 0.00947966
0.009352643 0.009667034 0.009849333 0.009864139 0.009936153
0.00916908 0.009749406 0.009376956 0.009355775 0.009631312
0.009506663 0.00925971 0.008923052 0.009578912 0.009701318
0.009863026 0.009674609 0.009871753 0.01012407 0.009674604
0.009951713 0.01016479 0.009835362 0.009904673 0.01015702
0.01164086 0.01104639 0.01141052 0.01241341 0.01219777
0.0120537 0.01088159 0.01191365 0.01233465 0.01207551
0.01489668 0.0152801 0.01519828 0.01450438 0.01472839
0.01504804 0.01567878 0.014548 0.01495148 0.01502738
0.001184028 0.001149952 0.001198269 0.001126972 0.001145027
0.001269729 0.001168511 0.00114993 0.001224731 0.001189091
0.000906131 0.0009748437 0.0009658613 0.0008076644 0.0008981302
0.0008827686 0.0009618453 0.0009138466 0.0009445276 0.0009323557
0.001144666 0.001159456 0.00113927 0.001147731 0.00120516
0.001168478 0.001165925 0.001242224 0.001199753 0.001164097
0.002763072 0.002568879 0.002477856 0.002847606 0.003128805
0.00277385 0.002916775 0.002698173 0.002751754 0.002503015
0.002970881 0.002609503 0.002786126 0.002725615 0.00293464
0.002960682 0.002572144 0.002735962 0.002599342 0.002979582
0.006469792 0.007818064 0.007490757 0.009446298 0.009401552
0.007811879 0.007296917 0.008564816 0.007796789 0.00739246
0.002830493 0.003016679 0.003116521 0.003397491 0.003128265
0.002987799 0.003167507 0.003112554 0.002940092 0.003021334
0.006446213 0.006371175 0.006795678 0.007157376 0.006468969
0.006857772 0.007083108 0.006679902 0.006670908 0.006381311
0.01106668 0.011727 0.0114039 0.01175293 0.01229868
0.01145369 0.01223382 0.01179213 0.0119501 0.01113949
0.006838367 0.006699547 0.006389213 0.006502765 0.006635978
0.007202986 0.00658218 0.006626754 0.006489481 0.00658126
0.008799637 0.009601076 0.007580749 0.008904018 0.009305897
0.008273565 0.008986472 0.007760693 0.007768553 0.008734329
0.00898463 0.008634561 0.00872562 0.008965976 0.009026626
0.008752816 0.008726165 0.009158991 0.008875931 0.00938662
0.009285252 0.00951823 0.009147887 0.009540455 0.009607573
0.009478502 0.009545735 0.009924918 0.009863299 0.009556762
0.01155744 0.01087856 0.01129688 0.009617948 0.01098698
0.01056887 0.01263563 0.01171797 0.01096973 0.01036441
0.01516573 0.01493989 0.01515444 0.01536251 0.01589596
0.01511025 0.01551028 0.01441288 0.01496853 0.01520468
0.001335757 0.001170729 0.001137586 0.001269006 0.001116576
0.001280129 0.001233284 0.001213512 0.001228479 0.001223989
0.0007877564 0.0008399529 0.0007754573 0.0007798266 0.0009788724
0.0008362951 0.0008686671 0.0008144888 0.0008502297 0.0008332247
0.001111322 0.001117453 0.001162955 0.001191502 0.001139315
0.001092833 0.001158867 0.0012285 0.001206795 0.001121877
0.002561671 0.003210497 0.003078615 0.00295207 0.002576973
0.002492313 0.002978852 0.003107144 0.002778822 0.002767245
0.002558663 0.002300168 0.002535622 0.002485522 0.002379324
0.002792313 0.002211324 0.002305121 0.002414532 0.00275653
0.005857396 0.005702246 0.007310588 0.006404854 0.008301183
0.007259314 0.006549287 0.006436815 0.008973444 0.008500544
0.003226278 0.00305316 0.003053529 0.003241491 0.003106188
0.002991724 0.003129563 0.003146513 0.002734152 0.003062829
0.00615933 0.006390883 0.005851872 0.006070187 0.006281509
0.006869862 0.006347962 0.006226935 0.006884952 0.006339677
0.01178365 0.01154305 0.01209748 0.01197103 0.01124866
0.01198974 0.01171216 0.0109209 0.01244414 0.01189739
