1 2 3 4 5
0.0139303 0.01312436 0.01244779 0.01253807 0.013504
0.01264022 0.01378475 0.01305335 0.01322459 0.01382731
0.00986359 0.009722269 0.009759385 0.009828099 0.009869037
0.009847269 0.009747608 0.009813869 0.009858252 0.009869317
0.01422153 0.014269 0.01427537 0.01427405 0.01428311
0.01422128 0.01427885 0.01424922 0.01425832 0.01429385
-0.008951661 -0.008945711 -0.009102495 -0.00901959 -0.009000944
-0.00875923 -0.008969998 -0.009051566 -0.008845754 -0.009048669
-3.362074e-05 -4.364594e-05 -5.184381e-05 -5.384288e-05 -4.451553e-05
-2.366544e-05 -3.443807e-05 -4.423142e-05 -4.781517e-05 -3.754831e-05
0.0005886682 0.0008136882 0.001147585 0.0004980964 0.0005796029
0.0005335748 0.001209117 0.0005833493 0.0005360423 0.0006041718
-0.0003290044 -0.0003282793 -0.0003271678 -0.0003199392 -0.000315238
-0.0003250361 -0.0003237545 -0.0003270075 -0.0003287739 -0.0003286992
0.0008752893 0.0006561452 0.0006616845 0.0006264026 0.000908287
0.000656031 0.0006557452 0.0006663368 0.0007204515 0.0006995783
0.0009610893 0.0009824554 0.001017713 0.0009980978 0.001026372
0.0009372741 0.00102447 0.001037911 0.0009990697 0.001022983
0.0009425594 0.0009623949 0.0008733416 0.000774463 0.0005376394
0.0005365095 0.0006502985 0.001078092 0.001177312 0.001018048
0.00256241 0.00248302 0.002461184 0.002564695 0.002556416
0.0026037 0.00222277 0.002586647 0.002472551 0.002429035
0.000487506 0.0005149951 0.000614915 0.0005173713 0.0005705365
0.000632793 0.0006123478 0.0005413886 0.0005173634 0.000503399
0.001321355 0.00132635 0.001322236 0.0009704485 0.0006910974
0.0007557364 0.0008466681 0.001190059 0.001445105 0.001281401
0.003081014 0.002389156 0.002370888 0.002730822 0.00234495
0.002360988 0.003087229 0.002966674 0.002874011 0.002374454
0.002693319 0.002691005 0.002855497 0.002450248 0.002553947
0.002744897 0.002597951 0.002728482 0.002722453 0.002700388
0.0137149 0.01351596 0.01311116 0.01260614 0.01230599
0.01126868 0.01372146 0.01375019 0.01370453 0.01411072
0.008103361 0.008515771 0.007917977 0.008486208 0.008257331
0.008222732 0.008544394 0.008357862 0.008139312 0.008419172
0.01348395 0.01348515 0.01347286 0.01345961 0.01348396
0.0134549 0.01348329 0.01349207 0.01348833 0.01344732
-0.008808288 -0.008691558 -0.008753948 -0.008976547 -0.008898543
-0.008826815 -0.00883474 -0.008727391 -0.008784527 -0.008841897
0.0003702999 0.0003708746 0.0003824861 0.0003689445 0.0003770877
0.0003603451 0.0003866573 0.0003782738 0.0003705103 0.0003657044
0.001289339 0.001301249 0.001300789 0.001300249 0.001299252
0.001298648 0.001300938 0.001298688 0.001299592 0.001304574
-0.0003630512 -0.0003645983 -0.0003233023 -0.0003592648 -0.0003592496
-0.0003595482 -0.0003542596 -0.0003650645 -0.0003531592 -0.0003677367
0.001044601 0.001037282 0.001056105 0.001063844 0.001051012
0.001033291 0.001059553 0.001052834 0.001019556 0.001040731
0.002429806 0.002218761 0.00224356 0.002314994 0.002383275
0.002199788 0.002327747 0.002355153 0.002329958 0.002294535
0.002312464 0.002756844 0.002961922 0.002735887 0.002744108
0.00243565 0.002504958 0.002984648 0.002698673 0.002676733
0.003413041 0.003409478 0.003414338 0.003418821 0.003405016
0.003410422 0.003402174 0.00341129 0.003408373 0.003414982
0.003717084 0.003752115 0.003607092 0.003658509 0.003722107
0.003717883 0.003728137 0.003679354 0.003648256 0.003803631
0.004198862 0.004472189 0.004346193 0.005284167 0.005142937
0.004431216 0.005198049 0.004021349 0.005834652 0.004271798
0.003768941 0.003766903 0.003758566 0.003786051 0.003801602
0.003802932 0.003771141 0.003768363 0.003767342 0.003795058
0.01006568 0.01021271 0.009883334 0.009748281 0.01007541
0.009918441 0.00981751 0.01022622 0.01002399 0.01032042
0.01367058 0.0136911 0.01340385 0.01364201 0.01381269
0.01383164 0.01381823 0.01382836 0.0136725 0.01386565
0.01045954 0.01048802 0.01033448 0.01047765 0.01044557
0.01046937 0.01043475 0.01045827 0.0104559 0.0104549
0.01453755 0.01450495 0.01453313 0.01452474 0.01455939
0.01455175 0.01452753 0.01451444 0.01455448 0.01452581
-0.009514158 -0.009754774 -0.009669652 -0.009355881 -0.009325961
-0.009733227 -0.009581678 -0.009596249 -0.009446974 -0.009378861
0.0003218601 0.0002990158 0.0003128284 0.0003171043 0.0003214111
0.000309939 0.0003207522 0.0002983409 0.0003158247 0.0003118528
0.001272946 0.001277203 0.001265885 0.001282378 0.001285035
0.001290041 0.001301819 0.001256128 0.001283006 0.001292668
-0.0003909584 -0.0003906435 -0.0003930917 -0.0003912914 -0.0003933037
-0.0003860409 -0.0003850725 -0.0003911481 -0.000393487 -0.0003884719
0.001003248 0.0009957942 0.0009752226 0.0009901419 0.00100475
0.0009731227 0.0009776767 0.001010967 0.0009694863 0.001020604
0.001341091 0.001232974 0.001179016 0.001178513 0.001126739
0.001627302 0.001209962 0.001478057 0.001560027 0.001303505
0.001538951 0.0002261073 0.0004226097 0.0002741575 2.731013e-05
0.0001371542 0.0008597793 3.753251e-05 0.000984193 -6.8749e-05
0.00323209 0.003236812 0.003234031 0.003246652 0.00325206
0.00324754 0.003250466 0.003251236 0.003246746 0.003240277
0.002266496 0.003047126 0.003181186 0.003395764 0.003503749
0.003310387 0.003549365 0.003478434 0.002794813 0.003634603
0.002897938 0.002925975 0.002929033 0.002961161 0.003034919
0.002950106 0.00289414 0.003113832 0.002941369 0.002827346
0.003953144 0.003945135 0.003900838 0.003921897 0.003917902
0.003937741 0.003939686 0.003943892 0.003945599 0.003945903
0.005701833 0.008275817 0.008523975 0.007565404 0.008474093
0.005735353 0.006768522 0.007100831 0.00620666 0.005849351
0.01332584 0.01379086 0.01350457 0.0134152 0.01276707
0.01338544 0.01375011 0.01366613 0.0140219 0.01326722
0.0100175 0.01000115 0.01003067 0.010002 0.009986314
0.009951401 0.01005672 0.0100512 0.01002071 0.01001619
0.01425747 0.01425197 0.01422736 0.01421643 0.01422672
0.01425763 0.01422266 0.01422041 0.01421792 0.01419136
-0.009254109 -0.009318399 -0.009358219 -0.009316887 -0.009138229
-0.00925064 -0.009115907 -0.009162225 -0.009233686 -0.009608019
0.0002175428 0.0002244984 0.0002317874 0.0002388091 0.0002091581
0.0002371337 0.0002102727 0.0001829299 0.0002307833 0.0001306962
0.001260965 0.001219449 0.001262475 0.00127332 0.001254001
0.001241138 0.001224766 0.001249898 0.001225641 0.001170851
-0.0003811973 -0.0003888749 -0.0003884295 -0.0003828998 -0.0003856851
-0.0003795849 -0.0003792091 -0.0003858925 -0.0003813831 -0.0003796856
0.0005770546 0.0008570113 0.0008940715 0.0009061025 0.0008642108
0.0008556357 0.0006970532 0.0009164832 0.0007816256 0.0009130721
0.0009970517 0.001044465 0.0009713601 0.001022199 0.0009843374
0.0009294052 0.001023955 0.0009834481 0.001040348 0.001084801
-0.0004362644 -0.0004704309 -0.0003556335 -0.0003373736 -0.000380949
-7.23546e-05 -0.0004376429 -0.000343313 -0.0003996166 -0.0003758274
0.003099864 0.003082902 0.003083102 0.003095326 0.003093066
0.003084131 0.003064775 0.003080251 0.003059393 0.003084918
0.001721593 0.00135178 0.001353522 0.001239346 0.001350968
0.001647494 0.00158602 0.001591453 0.0009738051 0.001546378
0.002318863 0.00228773 0.002212274 0.002307603 0.002256328
0.00228345 0.002189707 0.002314642 0.002354601 0.002238547
0.003840203 0.003911575 0.003839772 0.003887429 0.003948457
0.003877655 0.003954402 0.00393738 0.003949431 0.003751876
0.004198986 0.003615114 0.003323576 0.00357569 0.00357039
0.003332526 0.003471426 0.003554872 0.003519283 0.003366573
0.01327834 0.0124888 0.0135601 0.01340878 0.01331723
0.01371761 0.01302408 0.01312283 0.01307524 0.01291177
0.009828692 0.009733576 0.009768819 0.009743661 0.009826213
0.009707822 0.009620332 0.009849635 0.009727423 0.009752627
0.01409684 0.01415873 0.01407652 0.014172 0.01407259
0.01415891 0.01415328 0.01414958 0.01412656 0.01413652
-0.009024452 -0.008973734 -0.009093502 -0.00913986 -0.009213047
-0.008928133 -0.009159606 -0.009225625 -0.009060809 -0.009070433
-6.511447e-05 -6.506533e-05 -0.0002817108 -7.228032e-05 -4.782341e-05
-7.511705e-05 -0.0001033691 -5.384484e-05 -9.631787e-05 -9.814881e-05
0.0005138613 0.0005403067 0.0009901794 0.0005289048 0.0005754516
0.0006137071 0.000905245 0.0006008721 0.0006540275 0.0005485144
-0.0003596637 -0.0003601606 -0.0003657713 -0.0003619572 -0.0003614386
-0.0003720854 -0.0003612474 -0.0003484525 -0.0003611032 -0.0003525974
0.0003832346 0.0003542267 0.0003944712 0.0003734481 0.0003448513
0.0003823094 0.0006136909 0.0003836729 0.0005615285 0.0007844838
0.0009159779 0.001087986 0.0009638788 0.0009890963 0.001047664
0.001011432 0.0009769903 0.0009703467 0.001038849 0.0009262513
0.000661655 0.0006806303 0.001065475 0.0005674215 0.0005228618
0.0008148246 0.001129694 0.0006158939 0.001022306 0.0009363406
0.002540323 0.002571117 0.002495927 0.002425935 0.002409964
0.0024528 0.002406666 0.002416637 0.002415128 0.002552246
0.0005448839 0.0004474936 0.0004433114 0.0004801517 0.0006312363
0.0005109363 0.000473017 0.0004190511 0.0004649157 0.0004761743
0.001115991 0.0006070121 0.001035325 0.00143192 0.001206106
0.001244737 0.001016113 0.001328297 0.001424594 0.001031255
0.002379208 0.002861719 0.002345712 0.002357784 0.002315115
0.002836611 0.002361105 0.003032176 0.003191236 0.002813024
0.002874266 0.002556214 0.002697055 0.002726753 0.002568529
0.002567298 0.002776183 0.002671397 0.002663384 0.00273045
0.01287296 0.01098026 0.01377285 0.01345814 0.01359644
0.01274133 0.0135877 0.01241372 0.01376165 0.01376711
0.008512664 0.008172713 0.008364859 0.007464199 0.008331217
0.00842191 0.008504754 0.008319686 0.008539489 0.008490384
0.01336113 0.01334153 0.013354 0.01333105 0.01335963
0.0133568 0.01335817 0.01335363 0.01335317 0.01336594
-0.008768701 -0.008822468 -0.008827811 -0.009274453 -0.008826947
-0.008969063 -0.008959118 -0.008930234 -0.008823748 -0.008851567
0.0004230579 0.0004246521 0.0004300355 0.0004267745 0.0004176385
0.0004302478 0.0004329496 0.0004359114 0.0004197838 0.0004132265
0.001377474 0.001372317 0.001366046 0.001374962 0.00136641
0.00137926 0.001374826 0.00138083 0.001367695 0.001371454
-0.0002314256 -0.0002322218 -0.0002423588 -0.0002428925 -0.0002577131
-0.0002405241 -0.0002539467 -0.000225038 -0.0002279719 -0.0002364348
0.001278569 0.001279863 0.001272234 0.001259176 0.001284944
0.001282111 0.001276693 0.001271618 0.001283774 0.001277169
0.002563884 0.002526818 0.002545903 0.002405746 0.002509943
0.002512772 0.002533024 0.00247571 0.002566641 0.002575932
0.002751691 0.002438641 0.002419252 0.002921793 0.002630442
0.002601153 0.002139038 0.002221693 0.002702027 0.002709872
0.003307034 0.003307517 0.003298105 0.003309903 0.003306074
0.003299772 0.003296885 0.003303328 0.003290885 0.003316801
0.003662327 0.003696163 0.003775441 0.003749936 0.003799577
0.003795152 0.003614054 0.003657186 0.00372927 0.003624516
0.007810099 0.004771047 0.005397954 0.004478173 0.006812111
0.004556845 0.004764425 0.004496559 0.004703568 0.004327992
0.003822171 0.003792813 0.003775507 0.003809374 0.003810949
0.003759998 0.003771647 0.003798539 0.003788845 0.00381967
0.01023057 0.009973717 0.01008862 0.009806743 0.01019069
0.009918041 0.01018422 0.01013675 0.009979492 0.01025545
0.01384228 0.01403125 0.01403174 0.01393895 0.01389506
0.01378027 0.01331892 0.01363255 0.01377705 0.01354548
0.01050757 0.01050102 0.01050187 0.0105358 0.01051937
0.01053701 0.0104898 0.01055358 0.01054476 0.01049917
0.01473654 0.0147484 0.01477746 0.01471873 0.01475311
0.01479098 0.01477079 0.01475528 0.01474785 0.0147605
-0.009556436 -0.009389519 -0.009318574 -0.009467175 -0.009296809
-0.009577801 -0.009365447 -0.009464873 -0.009248387 -0.009268131
0.000362969 0.0003550483 0.0003526263 0.000344571 0.0003801086
0.0003572194 0.0003488393 0.0003255632 0.0003515834 0.0003498712
0.001371485 0.001364841 0.001358694 0.001356649 0.001363636
0.001368045 0.001364587 0.001363353 0.001351035 0.001371565
-0.0002995835 -0.0002924551 -0.0002943736 -0.00029929 -0.0002999401
-0.0002989624 -0.0003002535 -0.0002980697 -0.0002975433 -0.0003001502
0.001255399 0.001266233 0.001267894 0.001287995 0.001272683
0.001256614 0.001239514 0.001265684 0.001266357 0.001272838
0.001486418 0.001368484 0.001486184 0.001461128 0.001627908
0.001252962 0.001889677 0.001956502 0.00140492 0.001542742
0.001108439 0.000704123 0.0001879485 -7.034125e-05 0.000456511
4.062899e-06 0.001227712 -9.530117e-05 0.000266053 -0.000100737
0.003124132 0.003126439 0.003126953 0.003134605 0.003129329
0.003121027 0.003132222 0.003140687 0.003133292 0.003129339
0.003408145 0.003534561 0.003708333 0.003139014 0.003575096
0.002786466 0.00316129 0.002774496 0.003647856 0.003175144
0.002912781 0.002853396 0.002779997 0.003026203 0.002953009
0.002796532 0.002992437 0.00299107 0.003106173 0.003074593
0.003941778 0.003928313 0.003937787 0.0039164 0.003894022
0.003936651 0.003941279 0.003942262 0.003925681 0.003931475
0.00734268 0.005919687 0.008470137 0.005835791 0.007437878
0.006936018 0.006471276 0.007054964 0.006527627 0.007486159
0.01340477 0.01322098 0.01381373 0.01360068 0.01368815
0.0134872 0.01354462 0.0134323 0.01321189 0.01349512
0.01017985 0.01017019 0.01009744 0.01020043 0.01012779
0.01015222 0.0101004 0.01011579 0.01017441 0.01011437
0.01449267 0.01446776 0.01451145 0.01450661 0.0145167
0.01449454 0.01451589 0.01447216 0.0144954 0.0145061
-0.00915245 -0.009178051 -0.009052375 -0.009128964 -0.00915019
-0.008957112 -0.009625703 -0.009093718 -0.009256698 -0.009274604
0.0002946344 0.0002476869 0.0002860016 0.0003032356 0.0002692905
0.0002327741 0.0002700256 0.0002944057 0.0002617939 0.0002468974
0.001324904 0.001327399 0.001357163 0.001342021 0.001341203
0.001336105 0.001301397 0.001332601 0.001343387 0.001319154
-0.0003092464 -0.0003118129 -0.0003102857 -0.0003100048 -0.0003101296
-0.0003077132 -0.0003120163 -0.0003085566 -0.0003078621 -0.0003094952
0.001298667 0.001293111 0.001301398 0.001307565 0.001275849
0.001302344 0.001300491 0.001249837 0.001154327 0.001274699
0.0009995702 0.001000242 0.001051478 0.001012185 0.0009572535
0.0009300749 0.0009623837 0.001004278 0.001042247 0.0009996162
-0.0003886003 -0.0003938369 -0.0004800796 -0.0003159383 -0.0002454455
-0.0004353368 -0.0003899824 -0.0004570685 -0.0005854034 -0.0004698559
0.002987779 0.002988961 0.003007602 0.003002692 0.003004197
0.003005602 0.003004775 0.002995881 0.002993308 0.002997731
0.001216898 0.001297825 0.000818431 0.001215026 0.0009920482
0.001205112 0.001209412 0.001754228 0.001202157 0.0009117145
0.002412467 0.002449036 0.00251454 0.002407239 0.002281849
0.002421245 0.002397681 0.002371535 0.002483232 0.002315315
0.003790906 0.00382973 0.003851194 0.003798749 0.003834425
0.003893176 0.003874051 0.003886683 0.003931084 0.003900165
0.003643175 0.003650542 0.003862491 0.003421989 0.003283579
0.003362361 0.00377508 0.003760943 0.0034909 0.003666353
0.01348468 0.01395503 0.01198748 0.01179881 0.01352173
0.01368405 0.01339885 0.01307688 0.01325952 0.01327917
0.009883604 0.009904449 0.009851648 0.009892216 0.009938228
0.009912222 0.009786346 0.009903748 0.009880849 0.009883228
0.01437212 0.01438663 0.01433988 0.01436256 0.01435311
0.01440412 0.01435692 0.01438207 0.01432632 0.0143921
-0.009007355 -0.008938194 -0.009073827 -0.008948038 -0.008929929
-0.008900012 -0.008948512 -0.008968751 -0.008790791 -0.009045774
-8.031516e-05 -4.994537e-05 2.269589e-05 -1.286062e-05 -5.416031e-05
-2.574234e-05 -0.000104347 7.61213e-06 -4.23906e-05 -3.787903e-06
0.0008103122 0.0009296538 0.001013451 0.001241896 0.001121851
0.00107074 0.0007028373 0.001070592 0.001251024 0.0008726513
-0.0002903544 -0.0002959489 -0.0002900755 -0.000299866 -0.0002935432
-0.0002882386 -0.0002885518 -0.0002841937 -0.0002997979 -0.0002898796
0.0009492124 0.001204576 0.0009488314 0.001140682 0.00120983
0.0009444569 0.001151892 0.001179787 0.0009358774 0.001282364
0.0009885525 0.0009791261 0.000988556 0.0009854591 0.001005052
0.001011526 0.0009330909 0.001013735 0.000995239 0.00103799
0.0009236298 0.0006385584 0.0007053223 0.0005468943 0.0007160781
0.0005916283 0.00100649 0.0007354107 0.001023287 0.0006494337
0.00260453 0.00261465 0.002495565 0.002600263 0.002594727
0.0025422 0.002273128 0.002508529 0.002592662 0.002580924
0.0005484158 0.0006361386 0.0005619907 0.0005813453 0.0006163114
0.0006457884 0.0005314789 0.0005247934 0.000590282 0.000648719
0.001398914 0.001554097 0.00141395 0.001181398 0.0007307779
0.001420547 0.001384859 0.00137306 0.001222797 0.001502123
0.00296995 0.002385516 0.002367752 0.002865454 0.002886652
0.002323548 0.002394973 0.002778151 0.002868164 0.002900851
0.002698551 0.002489299 0.002591295 0.002628314 0.002779072
0.002658685 0.002656375 0.002870285 0.002529717 0.002548923
0.01387853 0.01401466 0.0128323 0.01252961 0.0128604
0.01323822 0.01350074 0.01373906 0.01330678 0.01390072
0.008130362 0.008318679 0.007740285 0.008377719 0.008440838
0.008283065 0.008621639 0.008348274 0.008481193 0.008464116
0.01355297 0.01357352 0.01353674 0.01354572 0.01356986
0.01357299 0.01355915 0.01354601 0.01356548 0.01357066
-0.008918092 -0.00884794 -0.008792373 -0.008797863 -0.008631725
-0.008792393 -0.008861461 -0.008714539 -0.008703062 -0.008748832
0.0004847235 0.000479574 0.0004824805 0.0004925435 0.0004863128
0.0004749669 0.0004947481 0.0004968866 0.0004834816 0.0004878973
0.001380351 0.001381363 0.00137765 0.001381401 0.001378573
0.001381885 0.001380012 0.001384085 0.001390062 0.00138441
0.0006986851 0.000714242 0.0007062289 0.0007022191 0.0006969378
0.0007047168 0.0006942131 0.0006934021 0.0007018614 0.000696753
0.001746138 0.001744408 0.00174398 0.001755385 0.0017613
0.001743388 0.001753833 0.001752202 0.001751506 0.001755332
0.002631275 0.002528133 0.002640076 0.002612777 0.002587524
0.00260635 0.002657157 0.002610054 0.002586471 0.002500663
0.004397019 0.003581538 0.00405615 0.00443469 0.004313737
0.0047174 0.004089399 0.004411963 0.003921396 0.004222794
0.003553148 0.003565016 0.003564601 0.003566213 0.003553142
0.003560411 0.003556282 0.003566565 0.003568027 0.003565525
0.004995228 0.004851246 0.004931056 0.004971806 0.005017073
0.004845438 0.004777367 0.00494256 0.004788295 0.004882115
0.005865905 0.005623292 0.007056995 0.007929899 0.007571453
0.006188599 0.005425049 0.005918445 0.005553497 0.005371944
0.005277283 0.005296435 0.005283397 0.005298101 0.005316276
0.005293519 0.005296462 0.00526835 0.005284172 0.005313937
0.01009684 0.01050644 0.01062535 0.01045567 0.01030593
0.01035875 0.0105973 0.01035168 0.01057722 0.01041324
0.0161202 0.01603645 0.01566548 0.01612156 0.01585352
0.01616582 0.0161988 0.01557471 0.01602721 0.01584916
0.01085455 0.01087474 0.01085315 0.01083567 0.01083734
0.01086748 0.01087239 0.0108511 0.01082076 0.01087926
0.01667863 0.01670303 0.01669242 0.01669078 0.01666083
0.0166748 0.01667648 0.01665911 0.01667864 0.0166215
0.01274063 0.01272487 0.01273401 0.01274604 0.01276786
0.0127796 0.01274499 0.01274161 0.01277857 0.01274753
0.0004462904 0.0004382246 0.0004282512 0.0004524325 0.000326123
0.0004551799 0.000447759 0.0004527097 0.0004496994 0.0004470721
0.001356297 0.001357953 0.00135514 0.001344704 0.001368991
0.001378937 0.001357273 0.001376593 0.001354143 0.001363361
0.0007620012 0.0007632094 0.0007605348 0.000762636 0.000762587
0.0007631932 0.0007633098 0.0007605494 0.0007629933 0.000762208
0.001847017 0.001856815 0.001850637 0.001836467 0.00185905
0.001848931 0.001859715 0.001847421 0.001835023 0.001852543
0.001358126 0.001861283 0.001740901 0.001707894 0.001735578
0.002000315 0.001368213 0.001449849 0.001599946 0.001340356
0.00224544 0.002330959 0.002686938 0.002755903 0.002398653
0.002780429 0.002391328 0.002401529 0.002772877 0.0027231
0.003425372 0.003421825 0.00342971 0.003429032 0.003418772
0.003413358 0.00342892 0.003424761 0.003431223 0.003418707
0.003784816 0.004677059 0.004731312 0.00522113 0.004555446
0.004470694 0.004572421 0.004165848 0.00450475 0.004205203
0.004348216 0.004228325 0.004240914 0.004230851 0.004246233
0.004261964 0.004299075 0.004266762 0.004356222 0.004321282
0.006110098 0.006143568 0.006173069 0.006196365 0.006166339
0.006130468 0.006144635 0.006169749 0.006161717 0.006161892
0.008495013 0.006617638 0.008728975 0.0087342 0.00748238
0.007656907 0.007662492 0.008599423 0.007046499 0.005921773
0.01530806 0.01583114 0.01599129 0.01542893 0.0159627
0.01499814 0.0153649 0.01534575 0.01539888 0.01574112
0.0103896 0.01043041 0.0104384 0.01042653 0.01038782
0.01037758 0.01031387 0.0104577 0.01048116 0.01039641
0.01622178 0.01622414 0.01621422 0.01619795 0.01625387
0.01625906 0.01628443 0.01619888 0.01619223 0.01623117
0.0125908 0.01260414 0.01260439 0.01258813 0.01259741
0.01259662 0.0125922 0.01259258 0.01259696 0.01259709
0.0003671687 0.0003771724 0.0004049155 0.0003696141 0.0003271021
0.0003525555 0.0003941444 0.0003793247 0.0003979989 0.0002756586
0.001341475 0.001279532 0.001356716 0.001326223 0.001330244
0.001346848 0.001322421 0.0013602 0.001359827 0.001298654
0.0007870764 0.0007865874 0.0007866067 0.0007871545 0.0007868893
0.0007865504 0.0007874446 0.000786832 0.0007865676 0.000786856
0.002124951 0.002078688 0.002145244 0.002143758 0.002077505
0.002080634 0.002162557 0.00211556 0.002150861 0.002141387
0.001090324 0.001129773 0.001157968 0.00112781 0.001131666
0.001127372 0.001143082 0.00107048 0.001139873 0.001166019
0.003373377 0.003371026 0.003441494 0.003460427 0.003318726
0.00340571 0.003367736 0.003379676 0.003375006 0.003343281
0.003276992 0.003270979 0.003258657 0.003297302 0.003267901
0.00328346 0.003286497 0.003296779 0.003304904 0.003275952
0.003099918 0.002320247 0.002100099 0.002261265 0.00264895
0.003092523 0.002177065 0.002521561 0.002149093 0.002602858
0.003908921 0.003802414 0.003796054 0.003781125 0.003785265
0.003801396 0.003747397 0.003802104 0.003780749 0.003740577
0.006966197 0.006950277 0.006881352 0.006991276 0.006946267
0.006962612 0.006958129 0.006990499 0.006989718 0.006895035
0.003679826 0.003786667 0.003665724 0.00379426 0.003762662
0.00405924 0.003717191 0.004007937 0.003797467 0.003720812
0.01510173 0.01525585 0.01568202 0.01496962 0.01394633
0.0139151 0.014693 0.01565665 0.01486238 0.01474732
0.01019918 0.01013602 0.01021463 0.01011004 0.01011854
0.0100922 0.01010371 0.01016399 0.01017188 0.01018435
0.01600834 0.01598916 0.01599973 0.01596644 0.01596563
0.01600418 0.01602209 0.01601516 0.01602247 0.0160214
0.01252945 0.01255331 0.01255003 0.01253762 0.012522
0.01253156 0.0125303 0.01253159 0.01255418 0.0125315
0.000350505 0.000342468 0.0004048776 0.0003400098 0.0003452243
0.0003409595 0.0003676617 0.0003413923 0.0003415536 0.0003623522
0.0006111588 0.0005460974 0.0005422552 0.001260241 0.0005720605
0.0005620159 0.001284199 0.0006303113 0.0005504729 0.001167848
0.0008056396 0.000806355 0.0008023322 0.0008049945 0.0008073704
0.0008069406 0.0008041423 0.0008080595 0.0008061747 0.0008026271
0.002354759 0.002428714 0.00239785 0.002488553 0.002415324
0.002367355 0.002370793 0.002373665 0.002500357 0.002410722
0.001138687 0.001145627 0.001139758 0.001070291 0.001132869
0.00113821 0.0010501 0.001140598 0.001153455 0.001061595
0.00566597 0.005939307 0.00618172 0.005672008 0.005739486
0.005662864 0.006160825 0.006208642 0.005889731 0.005617888
0.002663665 0.00271724 0.00284995 0.002842663 0.002793662
0.002726416 0.002789545 0.002807066 0.002791967 0.002670602
0.002961821 0.003160636 0.00301665 0.00295857 0.003038235
0.003110768 0.002950129 0.003178641 0.003169387 0.002981456
0.003159023 0.003119511 0.003134491 0.003239008 0.00329203
0.003245994 0.003070736 0.003130064 0.003100382 0.003190306
0.007525729 0.007617385 0.007525801 0.007366906 0.007488944
0.007654214 0.007627991 0.007369294 0.007579116 0.00755578
0.003256594 0.00301981 0.003067383 0.003266002 0.003032233
0.003120713 0.003041428 0.003194775 0.003256589 0.003215585
0.01529796 0.01342212 0.01576472 0.01386804 0.01471987
0.01576885 0.01487667 0.01567606 0.01551536 0.01555253
0.007812825 0.008863777 0.008489593 0.008744674 0.00830278
0.008920487 0.007947216 0.008736866 0.007805466 0.008749047
0.0148699 0.01490001 0.01489578 0.01489197 0.01484702
0.01489648 0.01487347 0.01489727 0.01489937 0.01489238
0.01249433 0.01248067 0.01250878 0.01253588 0.01248353
0.01248418 0.0125237 0.01251864 0.01296422 0.01249167
0.0004813513 0.0004797487 0.0004638529 0.0004792241 0.0004751088
0.0004753622 0.0004812475 0.0004718091 0.0004825202 0.0004756195
0.00137021 0.00136955 0.001365638 0.001368602 0.001366816
0.001371977 0.001379345 0.001370024 0.001371655 0.001365632
0.0006924924 0.0006899621 0.0007016117 0.0006962132 0.0007131395
0.0006919864 0.0006983292 0.0007003954 0.0006923708 0.0006911408
0.001732245 0.001742344 0.001740647 0.001751345 0.001748594
0.001731566 0.001735682 0.001733607 0.001732572 0.001742953
0.002614771 0.002646907 0.002581451 0.002605012 0.002560565
0.002598171 0.002553863 0.002355963 0.002644644 0.002587778
0.004211399 0.004482846 0.004506643 0.004243852 0.004155258
0.00416631 0.00351416 0.004306824 0.004436103 0.004558171
0.003566875 0.003565286 0.003567889 0.003564376 0.003568027
0.003566729 0.003568703 0.003571497 0.003574959 0.003563939
0.005028087 0.004991172 0.004819755 0.004962538 0.004991706
0.004811992 0.004849842 0.005012859 0.004904413 0.00482116
0.006079523 0.006426974 0.005471796 0.005023921 0.005459348
0.005078895 0.006583428 0.00531168 0.005844256 0.005287765
0.005337745 0.005293458 0.005329042 0.005291534 0.005297598
0.005328023 0.00531839 0.005313152 0.005325546 0.005311287
0.01021439 0.01061163 0.0101883 0.009940602 0.01054832
0.01070004 0.01043962 0.01033763 0.01072397 0.01051781
0.01605589 0.01578771 0.01613355 0.01604279 0.01591092
0.016081 0.01619233 0.01610201 0.01597345 0.0161311
0.01080672 0.01086019 0.01086995 0.01088194 0.01083557
0.0108399 0.01091287 0.0108721 0.01086927 0.01088706
0.01671541 0.01668334 0.01668127 0.01670473 0.01669553
0.01672695 0.01672833 0.01667607 0.01669479 0.01668156
0.01268073 0.01265689 0.01270839 0.01267754 0.01270612
0.01267377 0.01269372 0.01266627 0.01269543 0.01270592
0.0004213316 0.0004374127 0.0004289169 0.0004463476 0.0004409686
0.0004337746 0.0004385229 0.0004439659 0.0004449149 0.0004476868
0.001363948 0.001344339 0.00135642 0.00135065 0.001363337
0.001370532 0.001359643 0.001376535 0.001350707 0.001352508
0.0007600296 0.0007600826 0.0007584699 0.0007592518 0.0007603844
0.0007585263 0.0007600456 0.0007599883 0.00076074 0.0007595688
0.001832459 0.001838289 0.001836205 0.001843016 0.001844363
0.001850158 0.001851432 0.001845978 0.001851051 0.00184935
0.001662854 0.001458029 0.001288221 0.001336357 0.001709468
0.0013393 0.001592255 0.00139698 0.002005985 0.001586604
0.00353413 0.002331126 0.002489149 0.002564413 0.003895591
0.003664529 0.002290672 0.002558945 0.002948251 0.002561989
0.003414944 0.003416324 0.003409399 0.003404067 0.003409328
0.003412734 0.0034167 0.003408899 0.003411302 0.003408984
